"hour","TWh"
1881,"0.000155609716576"
1882,"0.000207645765296"
1883,"0.000212331003399"
1884,"0.000219109645761"
1885,"0.000211458751625"
1886,"0.000181104389871"
1887,"0.000164207626925"
1888,"0.000174300826030"
1889,"0.000182998422296"
1890,"0.000180556117327"
1891,"0.000156506889830"
1892,"0.000108682571106"
1893,"0.000091511671888"
1894,"0.000087723607038"
1895,"0.000081891980889"
1896,"0.000079574283316"
1897,"0.000071250509239"
1898,"0.000061456367885"
1899,"0.000056048406883"
1900,"0.000054503275168"
1901,"0.000062602755932"
1902,"0.000073418677936"
1903,"0.000078627267104"
1904,"0.000097243612120"
1905,"0.000155609716576"
1906,"0.000207645765296"
1907,"0.000212331003399"
1908,"0.000219109645761"
1909,"0.000211458751625"
1910,"0.000181104389871"
1911,"0.000164207626925"
1912,"0.000174300826030"
1913,"0.000182998422296"
1914,"0.000180556117327"
1915,"0.000156506889830"
1916,"0.000108682571106"
1917,"0.000091511671888"
1918,"0.000087723607038"
1919,"0.000081891980889"
1920,"0.000079574283316"
1921,"0.000071250509239"
1922,"0.000061456367885"
1923,"0.000056048406883"
1924,"0.000054503275168"
1925,"0.000062602755932"
1926,"0.000073418677936"
1927,"0.000078627267104"
1928,"0.000097243612120"
1929,"0.000155609716576"
1930,"0.000207645765296"
1931,"0.000212331003399"
1932,"0.000219109645761"
1933,"0.000211458751625"
1934,"0.000181104389871"
1935,"0.000164207626925"
1936,"0.000174300826030"
1937,"0.000182998422296"
1938,"0.000180556117327"
1939,"0.000156506889830"
1940,"0.000108682571106"
1941,"0.000091511671888"
1942,"0.000087723607038"
1943,"0.000081891980889"
1944,"0.000079574283316"
1945,"0.000074839202254"
1946,"0.000077605486454"
1947,"0.000071325273677"
1948,"0.000067312915514"
1949,"0.000069630613087"
1950,"0.000071848624742"
1951,"0.000072695955037"
1952,"0.000099137644545"
1953,"0.000156880712019"
1954,"0.000185291198389"
1955,"0.000189029420280"
1956,"0.000193963873176"
1957,"0.000193340836194"
1958,"0.000176593602123"
1959,"0.000136445099015"
1960,"0.000100184346674"
1961,"0.000081742452013"
1962,"0.000077730093850"
1963,"0.000083661405917"
1964,"0.000085206537632"
1965,"0.000090165912007"
1966,"0.000089293660232"
1967,"0.000081916902368"
1968,"0.000074515223024"
1969,"0.000065518569007"
1970,"0.000058889455520"
1971,"0.000050341388130"
1972,"0.000045257406358"
1973,"0.000043512902809"
1974,"0.000044634369377"
1975,"0.000045332170796"
1976,"0.000048123376475"
1977,"0.000052609242744"
1978,"0.000058017203746"
1979,"0.000067462444390"
1980,"0.000074241086752"
1981,"0.000081817216451"
1982,"0.000081991666806"
1983,"0.000076085276218"
1984,"0.000068259931727"
1985,"0.000062303698181"
1986,"0.000068259931727"
1987,"0.000079549361837"
1988,"0.000082240881598"
1989,"0.000087798371476"
1990,"0.000084882558401"
1991,"0.000075188102964"
1992,"0.000066166527468"
1993,"0.000071250509239"
1994,"0.000061456367885"
1995,"0.000056048406883"
1996,"0.000054503275168"
1997,"0.000062602755932"
1998,"0.000073418677936"
1999,"0.000078627267104"
2000,"0.000097243612120"
2001,"0.000155609716576"
2002,"0.000207645765296"
2003,"0.000212331003399"
2004,"0.000219109645761"
2005,"0.000211458751625"
2006,"0.000181104389871"
2007,"0.000164207626925"
2008,"0.000174300826030"
2009,"0.000182998422296"
2010,"0.000180556117327"
2011,"0.000156506889830"
2012,"0.000108682571106"
2013,"0.000091511671888"
2014,"0.000087723607038"
2015,"0.000081891980889"
2016,"0.000079574283316"
2017,"0.000071250509239"
2018,"0.000061456367885"
2019,"0.000056048406883"
2020,"0.000054503275168"
2021,"0.000062602755932"
2022,"0.000073418677936"
2023,"0.000078627267104"
2024,"0.000097243612120"
2025,"0.000155609716576"
2026,"0.000207645765296"
2027,"0.000212331003399"
2028,"0.000219109645761"
2029,"0.000211458751625"
2030,"0.000181104389871"
2031,"0.000164207626925"
2032,"0.000174300826030"
2033,"0.000182998422296"
2034,"0.000180556117327"
2035,"0.000156506889830"
2036,"0.000108682571106"
2037,"0.000091511671888"
2038,"0.000087723607038"
2039,"0.000081891980889"
2040,"0.000079574283316"
2041,"0.000071250509239"
2042,"0.000061456367885"
2043,"0.000056048406883"
2044,"0.000054503275168"
2045,"0.000062602755932"
2046,"0.000073418677936"
2047,"0.000078627267104"
2048,"0.000097243612120"
2049,"0.000155609716576"
2050,"0.000207645765296"
2051,"0.000212331003399"
2052,"0.000219109645761"
2053,"0.000211458751625"
2054,"0.000181104389871"
2055,"0.000164207626925"
2056,"0.000174300826030"
2057,"0.000182998422296"
2058,"0.000180556117327"
2059,"0.000156506889830"
2060,"0.000108682571106"
2061,"0.000091511671888"
2062,"0.000087723607038"
2063,"0.000081891980889"
2064,"0.000079574283316"
2065,"0.000071250509239"
2066,"0.000061456367885"
2067,"0.000056048406883"
2068,"0.000054503275168"
2069,"0.000062602755932"
2070,"0.000073418677936"
2071,"0.000078627267104"
2072,"0.000097243612120"
2073,"0.000155609716576"
2074,"0.000207645765296"
2075,"0.000212331003399"
2076,"0.000219109645761"
2077,"0.000211458751625"
2078,"0.000181104389871"
2079,"0.000164207626925"
2080,"0.000174300826030"
2081,"0.000182998422296"
2082,"0.000180556117327"
2083,"0.000156506889830"
2084,"0.000108682571106"
2085,"0.000091511671888"
2086,"0.000087723607038"
2087,"0.000081891980889"
2088,"0.000079574283316"
2089,"0.000071250509239"
2090,"0.000061456367885"
2091,"0.000056048406883"
2092,"0.000054503275168"
2093,"0.000062602755932"
2094,"0.000073418677936"
2095,"0.000078627267104"
2096,"0.000097243612120"
2097,"0.000155609716576"
2098,"0.000207645765296"
2099,"0.000212331003399"
2100,"0.000219109645761"
2101,"0.000211458751625"
2102,"0.000181104389871"
2103,"0.000164207626925"
2104,"0.000174300826030"
2105,"0.000182998422296"
2106,"0.000180556117327"
2107,"0.000156506889830"
2108,"0.000108682571106"
2109,"0.000091511671888"
2110,"0.000087723607038"
2111,"0.000081891980889"
2112,"0.000079574283316"
2113,"0.000074839202254"
2114,"0.000077605486454"
2115,"0.000071325273677"
2116,"0.000067312915514"
2117,"0.000069630613087"
2118,"0.000071848624742"
2119,"0.000072695955037"
2120,"0.000099137644545"
2121,"0.000156880712019"
2122,"0.000185291198389"
2123,"0.000189029420280"
2124,"0.000193963873176"
2125,"0.000193340836194"
2126,"0.000176593602123"
2127,"0.000136445099015"
2128,"0.000100184346674"
2129,"0.000081742452013"
2130,"0.000077730093850"
2131,"0.000083661405917"
2132,"0.000085206537632"
2133,"0.000090165912007"
2134,"0.000089293660232"
2135,"0.000081916902368"
2136,"0.000074515223024"
2137,"0.000065518569007"
2138,"0.000058889455520"
2139,"0.000050341388130"
2140,"0.000045257406358"
2141,"0.000043512902809"
2142,"0.000044634369377"
2143,"0.000045332170796"
2144,"0.000048123376475"
2145,"0.000052609242744"
2146,"0.000058017203746"
2147,"0.000067462444390"
2148,"0.000074241086752"
2149,"0.000081817216451"
2150,"0.000081991666806"
2151,"0.000076085276218"
2152,"0.000068259931727"
2153,"0.000062303698181"
2154,"0.000068259931727"
2155,"0.000079549361837"
2156,"0.000082240881598"
2157,"0.000087798371476"
2158,"0.000084882558401"
2159,"0.000075188102964"
2160,"0.000066166527468"
2161,"0.000071250509239"
2162,"0.000061456367885"
2163,"0.000056048406883"
2164,"0.000054503275168"
2165,"0.000062602755932"
2166,"0.000073418677936"
2167,"0.000078627267104"
2168,"0.000097243612120"
2169,"0.000155609716576"
2170,"0.000207645765296"
2171,"0.000212331003399"
2172,"0.000219109645761"
2173,"0.000211458751625"
2174,"0.000181104389871"
2175,"0.000164207626925"
2176,"0.000174300826030"
2177,"0.000182998422296"
2178,"0.000180556117327"
2179,"0.000156506889830"
2180,"0.000108682571106"
2181,"0.000091511671888"
2182,"0.000087723607038"
2183,"0.000081891980889"
2184,"0.000079574283316"
2185,"0.000071250509239"
2186,"0.000061456367885"
2187,"0.000056048406883"
2188,"0.000054503275168"
2189,"0.000062602755932"
2190,"0.000073418677936"
2191,"0.000078627267104"
2192,"0.000097243612120"
2193,"0.000155609716576"
2194,"0.000207645765296"
2195,"0.000212331003399"
2196,"0.000219109645761"
2197,"0.000211458751625"
2198,"0.000181104389871"
2199,"0.000164207626925"
2200,"0.000174300826030"
2201,"0.000182998422296"
2202,"0.000180556117327"
2203,"0.000156506889830"
2204,"0.000108682571106"
2205,"0.000091511671888"
2206,"0.000087723607038"
2207,"0.000081891980889"
2208,"0.000079574283316"
2209,"0.000071250509239"
2210,"0.000061456367885"
2211,"0.000056048406883"
2212,"0.000054503275168"
2213,"0.000062602755932"
2214,"0.000073418677936"
2215,"0.000078627267104"
2216,"0.000097243612120"
2217,"0.000155609716576"
2218,"0.000207645765296"
2219,"0.000212331003399"
2220,"0.000219109645761"
2221,"0.000211458751625"
2222,"0.000181104389871"
2223,"0.000164207626925"
2224,"0.000174300826030"
2225,"0.000182998422296"
2226,"0.000180556117327"
2227,"0.000156506889830"
2228,"0.000108682571106"
2229,"0.000091511671888"
2230,"0.000087723607038"
2231,"0.000081891980889"
2232,"0.000079574283316"
2233,"0.000071250509239"
2234,"0.000061456367885"
2235,"0.000056048406883"
2236,"0.000054503275168"
2237,"0.000062602755932"
2238,"0.000073418677936"
2239,"0.000078627267104"
2240,"0.000097243612120"
2241,"0.000155609716576"
2242,"0.000207645765296"
2243,"0.000212331003399"
2244,"0.000219109645761"
2245,"0.000211458751625"
2246,"0.000181104389871"
2247,"0.000164207626925"
2248,"0.000174300826030"
2249,"0.000182998422296"
2250,"0.000180556117327"
2251,"0.000156506889830"
2252,"0.000108682571106"
2253,"0.000091511671888"
2254,"0.000087723607038"
2255,"0.000081891980889"
2256,"0.000079574283316"
2257,"0.000071250509239"
2258,"0.000061456367885"
2259,"0.000056048406883"
2260,"0.000054503275168"
2261,"0.000062602755932"
2262,"0.000073418677936"
2263,"0.000078627267104"
2264,"0.000097243612120"
2265,"0.000155609716576"
2266,"0.000207645765296"
2267,"0.000212331003399"
2268,"0.000219109645761"
2269,"0.000211458751625"
2270,"0.000181104389871"
2271,"0.000164207626925"
2272,"0.000174300826030"
2273,"0.000182998422296"
2274,"0.000180556117327"
2275,"0.000156506889830"
2276,"0.000108682571106"
2277,"0.000091511671888"
2278,"0.000087723607038"
2279,"0.000081891980889"
2280,"0.000079574283316"
2281,"0.000074839202254"
2282,"0.000077605486454"
2283,"0.000071325273677"
2284,"0.000067312915514"
2285,"0.000069630613087"
2286,"0.000071848624742"
2287,"0.000072695955037"
2288,"0.000099137644545"
2289,"0.000156880712019"
2290,"0.000185291198389"
2291,"0.000189029420280"
2292,"0.000193963873176"
2293,"0.000193340836194"
2294,"0.000176593602123"
2295,"0.000136445099015"
2296,"0.000100184346674"
2297,"0.000081742452013"
2298,"0.000077730093850"
2299,"0.000083661405917"
2300,"0.000085206537632"
2301,"0.000090165912007"
2302,"0.000089293660232"
2303,"0.000081916902368"
2304,"0.000074515223024"
2305,"0.000065518569007"
2306,"0.000058889455520"
2307,"0.000050341388130"
2308,"0.000045257406358"
2309,"0.000043512902809"
2310,"0.000044634369377"
2311,"0.000045332170796"
2312,"0.000048123376475"
2313,"0.000052609242744"
2314,"0.000058017203746"
2315,"0.000067462444390"
2316,"0.000074241086752"
2317,"0.000081817216451"
2318,"0.000081991666806"
2319,"0.000076085276218"
2320,"0.000068259931727"
2321,"0.000062303698181"
2322,"0.000068259931727"
2323,"0.000079549361837"
2324,"0.000082240881598"
2325,"0.000087798371476"
2326,"0.000084882558401"
2327,"0.000075188102964"
2328,"0.000066166527468"
2329,"0.000071250509239"
2330,"0.000061456367885"
2331,"0.000056048406883"
2332,"0.000054503275168"
2333,"0.000062602755932"
2334,"0.000073418677936"
2335,"0.000078627267104"
2336,"0.000097243612120"
2337,"0.000155609716576"
2338,"0.000207645765296"
2339,"0.000212331003399"
2340,"0.000219109645761"
2341,"0.000211458751625"
2342,"0.000181104389871"
2343,"0.000164207626925"
2344,"0.000174300826030"
2345,"0.000182998422296"
2346,"0.000180556117327"
2347,"0.000156506889830"
2348,"0.000108682571106"
2349,"0.000091511671888"
2350,"0.000087723607038"
2351,"0.000081891980889"
2352,"0.000079574283316"
2353,"0.000071250509239"
2354,"0.000061456367885"
2355,"0.000056048406883"
2356,"0.000054503275168"
2357,"0.000062602755932"
2358,"0.000073418677936"
2359,"0.000078627267104"
2360,"0.000097243612120"
2361,"0.000155609716576"
2362,"0.000207645765296"
2363,"0.000212331003399"
2364,"0.000219109645761"
2365,"0.000211458751625"
2366,"0.000181104389871"
2367,"0.000164207626925"
2368,"0.000174300826030"
2369,"0.000182998422296"
2370,"0.000180556117327"
2371,"0.000156506889830"
2372,"0.000108682571106"
2373,"0.000091511671888"
2374,"0.000087723607038"
2375,"0.000081891980889"
2376,"0.000079574283316"
2377,"0.000071250509239"
2378,"0.000061456367885"
2379,"0.000056048406883"
2380,"0.000054503275168"
2381,"0.000062602755932"
2382,"0.000073418677936"
2383,"0.000078627267104"
2384,"0.000097243612120"
2385,"0.000155609716576"
2386,"0.000207645765296"
2387,"0.000212331003399"
2388,"0.000219109645761"
2389,"0.000211458751625"
2390,"0.000181104389871"
2391,"0.000164207626925"
2392,"0.000174300826030"
2393,"0.000182998422296"
2394,"0.000180556117327"
2395,"0.000156506889830"
2396,"0.000108682571106"
2397,"0.000091511671888"
2398,"0.000087723607038"
2399,"0.000081891980889"
2400,"0.000079574283316"
2401,"0.000071250509239"
2402,"0.000061456367885"
2403,"0.000056048406883"
2404,"0.000054503275168"
2405,"0.000062602755932"
2406,"0.000073418677936"
2407,"0.000078627267104"
2408,"0.000097243612120"
2409,"0.000155609716576"
2410,"0.000207645765296"
2411,"0.000212331003399"
2412,"0.000219109645761"
2413,"0.000211458751625"
2414,"0.000181104389871"
2415,"0.000164207626925"
2416,"0.000174300826030"
2417,"0.000182998422296"
2418,"0.000180556117327"
2419,"0.000156506889830"
2420,"0.000108682571106"
2421,"0.000091511671888"
2422,"0.000087723607038"
2423,"0.000081891980889"
2424,"0.000079574283316"
2425,"0.000071250509239"
2426,"0.000061456367885"
2427,"0.000056048406883"
2428,"0.000054503275168"
2429,"0.000062602755932"
2430,"0.000073418677936"
2431,"0.000078627267104"
2432,"0.000097243612120"
2433,"0.000155609716576"
2434,"0.000207645765296"
2435,"0.000212331003399"
2436,"0.000219109645761"
2437,"0.000211458751625"
2438,"0.000181104389871"
2439,"0.000164207626925"
2440,"0.000174300826030"
2441,"0.000182998422296"
2442,"0.000180556117327"
2443,"0.000156506889830"
2444,"0.000108682571106"
2445,"0.000091511671888"
2446,"0.000087723607038"
2447,"0.000081891980889"
2448,"0.000079574283316"
2449,"0.000074839202254"
2450,"0.000077605486454"
2451,"0.000071325273677"
2452,"0.000067312915514"
2453,"0.000069630613087"
2454,"0.000071848624742"
2455,"0.000072695955037"
2456,"0.000099137644545"
2457,"0.000156880712019"
2458,"0.000185291198389"
2459,"0.000189029420280"
2460,"0.000193963873176"
2461,"0.000193340836194"
2462,"0.000176593602123"
2463,"0.000136445099015"
2464,"0.000100184346674"
2465,"0.000081742452013"
2466,"0.000077730093850"
2467,"0.000083661405917"
2468,"0.000085206537632"
2469,"0.000090165912007"
2470,"0.000089293660232"
2471,"0.000081916902368"
2472,"0.000074515223024"
2473,"0.000065518569007"
2474,"0.000058889455520"
2475,"0.000050341388130"
2476,"0.000045257406358"
2477,"0.000043512902809"
2478,"0.000044634369377"
2479,"0.000045332170796"
2480,"0.000048123376475"
2481,"0.000052609242744"
2482,"0.000058017203746"
2483,"0.000067462444390"
2484,"0.000074241086752"
2485,"0.000081817216451"
2486,"0.000081991666806"
2487,"0.000076085276218"
2488,"0.000068259931727"
2489,"0.000062303698181"
2490,"0.000068259931727"
2491,"0.000079549361837"
2492,"0.000082240881598"
2493,"0.000087798371476"
2494,"0.000084882558401"
2495,"0.000075188102964"
2496,"0.000066166527468"
2497,"0.000071250509239"
2498,"0.000061456367885"
2499,"0.000056048406883"
2500,"0.000054503275168"
2501,"0.000062602755932"
2502,"0.000073418677936"
2503,"0.000078627267104"
2504,"0.000097243612120"
2505,"0.000155609716576"
2506,"0.000207645765296"
2507,"0.000212331003399"
2508,"0.000219109645761"
2509,"0.000211458751625"
2510,"0.000181104389871"
2511,"0.000164207626925"
2512,"0.000174300826030"
2513,"0.000182998422296"
2514,"0.000180556117327"
2515,"0.000156506889830"
2516,"0.000108682571106"
2517,"0.000091511671888"
2518,"0.000087723607038"
2519,"0.000081891980889"
2520,"0.000079574283316"
2521,"0.000071250509239"
2522,"0.000061456367885"
2523,"0.000056048406883"
2524,"0.000054503275168"
2525,"0.000062602755932"
2526,"0.000073418677936"
2527,"0.000078627267104"
2528,"0.000097243612120"
2529,"0.000155609716576"
2530,"0.000207645765296"
2531,"0.000212331003399"
2532,"0.000219109645761"
2533,"0.000211458751625"
2534,"0.000181104389871"
2535,"0.000164207626925"
2536,"0.000174300826030"
2537,"0.000182998422296"
2538,"0.000180556117327"
2539,"0.000156506889830"
2540,"0.000108682571106"
2541,"0.000091511671888"
2542,"0.000087723607038"
2543,"0.000081891980889"
2544,"0.000079574283316"
2545,"0.000071250509239"
2546,"0.000061456367885"
2547,"0.000056048406883"
2548,"0.000054503275168"
2549,"0.000062602755932"
2550,"0.000073418677936"
2551,"0.000078627267104"
2552,"0.000097243612120"
2553,"0.000155609716576"
2554,"0.000207645765296"
2555,"0.000212331003399"
2556,"0.000219109645761"
2557,"0.000211458751625"
2558,"0.000181104389871"
2559,"0.000164207626925"
2560,"0.000174300826030"
2561,"0.000182998422296"
2562,"0.000180556117327"
2563,"0.000156506889830"
2564,"0.000108682571106"
2565,"0.000091511671888"
2566,"0.000087723607038"
2567,"0.000081891980889"
2568,"0.000079574283316"
2569,"0.000071250509239"
2570,"0.000061456367885"
2571,"0.000056048406883"
2572,"0.000054503275168"
2573,"0.000062602755932"
2574,"0.000073418677936"
2575,"0.000078627267104"
2576,"0.000097243612120"
2577,"0.000155609716576"
2578,"0.000207645765296"
2579,"0.000212331003399"
2580,"0.000219109645761"
2581,"0.000211458751625"
2582,"0.000181104389871"
2583,"0.000164207626925"
2584,"0.000174300826030"
2585,"0.000182998422296"
2586,"0.000180556117327"
2587,"0.000156506889830"
2588,"0.000108682571106"
2589,"0.000091511671888"
2590,"0.000087723607038"
2591,"0.000081891980889"
2592,"0.000079574283316"
2593,"0.000065518569007"
2594,"0.000058889455520"
2595,"0.000050341388130"
2596,"0.000045257406358"
2597,"0.000043512902809"
2598,"0.000044634369377"
2599,"0.000045332170796"
2600,"0.000048123376475"
2601,"0.000052609242744"
2602,"0.000058017203746"
2603,"0.000067462444390"
2604,"0.000074241086752"
2605,"0.000081817216451"
2606,"0.000081991666806"
2607,"0.000076085276218"
2608,"0.000068259931727"
2609,"0.000062303698181"
2610,"0.000068259931727"
2611,"0.000079549361837"
2612,"0.000082240881598"
2613,"0.000087798371476"
2614,"0.000084882558401"
2615,"0.000075188102964"
2616,"0.000066166527468"
2617,"0.000074839202254"
2618,"0.000077605486454"
2619,"0.000071325273677"
2620,"0.000067312915514"
2621,"0.000069630613087"
2622,"0.000071848624742"
2623,"0.000072695955037"
2624,"0.000099137644545"
2625,"0.000156880712019"
2626,"0.000185291198389"
2627,"0.000189029420280"
2628,"0.000193963873176"
2629,"0.000193340836194"
2630,"0.000176593602123"
2631,"0.000136445099015"
2632,"0.000100184346674"
2633,"0.000081742452013"
2634,"0.000077730093850"
2635,"0.000083661405917"
2636,"0.000085206537632"
2637,"0.000090165912007"
2638,"0.000089293660232"
2639,"0.000081916902368"
2640,"0.000074515223024"
2641,"0.000065518569007"
2642,"0.000058889455520"
2643,"0.000050341388130"
2644,"0.000045257406358"
2645,"0.000043512902809"
2646,"0.000044634369377"
2647,"0.000045332170796"
2648,"0.000048123376475"
2649,"0.000052609242744"
2650,"0.000058017203746"
2651,"0.000067462444390"
2652,"0.000074241086752"
2653,"0.000081817216451"
2654,"0.000081991666806"
2655,"0.000076085276218"
2656,"0.000068259931727"
2657,"0.000062303698181"
2658,"0.000068259931727"
2659,"0.000079549361837"
2660,"0.000082240881598"
2661,"0.000087798371476"
2662,"0.000084882558401"
2663,"0.000075188102964"
2664,"0.000066166527468"
2665,"0.000065518569007"
2666,"0.000058889455520"
2667,"0.000050341388130"
2668,"0.000045257406358"
2669,"0.000043512902809"
2670,"0.000044634369377"
2671,"0.000045332170796"
2672,"0.000048123376475"
2673,"0.000052609242744"
2674,"0.000058017203746"
2675,"0.000067462444390"
2676,"0.000074241086752"
2677,"0.000081817216451"
2678,"0.000081991666806"
2679,"0.000076085276218"
2680,"0.000068259931727"
2681,"0.000062303698181"
2682,"0.000068259931727"
2683,"0.000079549361837"
2684,"0.000082240881598"
2685,"0.000087798371476"
2686,"0.000084882558401"
2687,"0.000075188102964"
2688,"0.000066166527468"
2689,"0.000071250509239"
2690,"0.000061456367885"
2691,"0.000056048406883"
2692,"0.000054503275168"
2693,"0.000062602755932"
2694,"0.000073418677936"
2695,"0.000078627267104"
2696,"0.000097243612120"
2697,"0.000155609716576"
2698,"0.000207645765296"
2699,"0.000212331003399"
2700,"0.000219109645761"
2701,"0.000211458751625"
2702,"0.000181104389871"
2703,"0.000164207626925"
2704,"0.000174300826030"
2705,"0.000182998422296"
2706,"0.000180556117327"
2707,"0.000156506889830"
2708,"0.000108682571106"
2709,"0.000091511671888"
2710,"0.000087723607038"
2711,"0.000081891980889"
2712,"0.000079574283316"
2713,"0.000071250509239"
2714,"0.000061456367885"
2715,"0.000056048406883"
2716,"0.000054503275168"
2717,"0.000062602755932"
2718,"0.000073418677936"
2719,"0.000078627267104"
2720,"0.000097243612120"
2721,"0.000155609716576"
2722,"0.000207645765296"
2723,"0.000212331003399"
2724,"0.000219109645761"
2725,"0.000211458751625"
2726,"0.000181104389871"
2727,"0.000164207626925"
2728,"0.000174300826030"
2729,"0.000182998422296"
2730,"0.000180556117327"
2731,"0.000156506889830"
2732,"0.000108682571106"
2733,"0.000091511671888"
2734,"0.000087723607038"
2735,"0.000081891980889"
2736,"0.000079574283316"
2737,"0.000071250509239"
2738,"0.000061456367885"
2739,"0.000056048406883"
2740,"0.000054503275168"
2741,"0.000062602755932"
2742,"0.000073418677936"
2743,"0.000078627267104"
2744,"0.000097243612120"
2745,"0.000155609716576"
2746,"0.000207645765296"
2747,"0.000212331003399"
2748,"0.000219109645761"
2749,"0.000211458751625"
2750,"0.000181104389871"
2751,"0.000164207626925"
2752,"0.000174300826030"
2753,"0.000182998422296"
2754,"0.000180556117327"
2755,"0.000156506889830"
2756,"0.000108682571106"
2757,"0.000091511671888"
2758,"0.000087723607038"
2759,"0.000081891980889"
2760,"0.000079574283316"
2761,"0.000071250509239"
2762,"0.000061456367885"
2763,"0.000056048406883"
2764,"0.000054503275168"
2765,"0.000062602755932"
2766,"0.000073418677936"
2767,"0.000078627267104"
2768,"0.000097243612120"
2769,"0.000155609716576"
2770,"0.000207645765296"
2771,"0.000212331003399"
2772,"0.000219109645761"
2773,"0.000211458751625"
2774,"0.000181104389871"
2775,"0.000164207626925"
2776,"0.000174300826030"
2777,"0.000182998422296"
2778,"0.000180556117327"
2779,"0.000156506889830"
2780,"0.000108682571106"
2781,"0.000091511671888"
2782,"0.000087723607038"
2783,"0.000081891980889"
2784,"0.000079574283316"
2785,"0.000074839202254"
2786,"0.000077605486454"
2787,"0.000071325273677"
2788,"0.000067312915514"
2789,"0.000069630613087"
2790,"0.000071848624742"
2791,"0.000072695955037"
2792,"0.000099137644545"
2793,"0.000156880712019"
2794,"0.000185291198389"
2795,"0.000189029420280"
2796,"0.000193963873176"
2797,"0.000193340836194"
2798,"0.000176593602123"
2799,"0.000136445099015"
2800,"0.000100184346674"
2801,"0.000081742452013"
2802,"0.000077730093850"
2803,"0.000083661405917"
2804,"0.000085206537632"
2805,"0.000090165912007"
2806,"0.000089293660232"
2807,"0.000081916902368"
2808,"0.000074515223024"
2809,"0.000065518569007"
2810,"0.000058889455520"
2811,"0.000050341388130"
2812,"0.000045257406358"
2813,"0.000043512902809"
2814,"0.000044634369377"
2815,"0.000045332170796"
2816,"0.000048123376475"
2817,"0.000052609242744"
2818,"0.000058017203746"
2819,"0.000067462444390"
2820,"0.000074241086752"
2821,"0.000081817216451"
2822,"0.000081991666806"
2823,"0.000076085276218"
2824,"0.000068259931727"
2825,"0.000062303698181"
2826,"0.000068259931727"
2827,"0.000079549361837"
2828,"0.000082240881598"
2829,"0.000087798371476"
2830,"0.000084882558401"
2831,"0.000075188102964"
2832,"0.000066166527468"
2833,"0.000071250509239"
2834,"0.000061456367885"
2835,"0.000056048406883"
2836,"0.000054503275168"
2837,"0.000062602755932"
2838,"0.000073418677936"
2839,"0.000078627267104"
2840,"0.000097243612120"
2841,"0.000155609716576"
2842,"0.000207645765296"
2843,"0.000212331003399"
2844,"0.000219109645761"
2845,"0.000211458751625"
2846,"0.000181104389871"
2847,"0.000164207626925"
2848,"0.000174300826030"
2849,"0.000182998422296"
2850,"0.000180556117327"
2851,"0.000156506889830"
2852,"0.000108682571106"
2853,"0.000091511671888"
2854,"0.000087723607038"
2855,"0.000081891980889"
2856,"0.000079574283316"
2857,"0.000071250509239"
2858,"0.000061456367885"
2859,"0.000056048406883"
2860,"0.000054503275168"
2861,"0.000062602755932"
2862,"0.000073418677936"
2863,"0.000078627267104"
2864,"0.000097243612120"
2865,"0.000155609716576"
2866,"0.000207645765296"
2867,"0.000212331003399"
2868,"0.000219109645761"
2869,"0.000211458751625"
2870,"0.000181104389871"
2871,"0.000164207626925"
2872,"0.000174300826030"
2873,"0.000182998422296"
2874,"0.000180556117327"
2875,"0.000156506889830"
2876,"0.000108682571106"
2877,"0.000091511671888"
2878,"0.000087723607038"
2879,"0.000081891980889"
2880,"0.000079574283316"
2881,"0.000065518569007"
2882,"0.000058889455520"
2883,"0.000050341388130"
2884,"0.000045257406358"
2885,"0.000043512902809"
2886,"0.000044634369377"
2887,"0.000045332170796"
2888,"0.000048123376475"
2889,"0.000052609242744"
2890,"0.000058017203746"
2891,"0.000067462444390"
2892,"0.000074241086752"
2893,"0.000081817216451"
2894,"0.000081991666806"
2895,"0.000076085276218"
2896,"0.000068259931727"
2897,"0.000062303698181"
2898,"0.000068259931727"
2899,"0.000079549361837"
2900,"0.000082240881598"
2901,"0.000087798371476"
2902,"0.000084882558401"
2903,"0.000075188102964"
2904,"0.000066166527468"
2905,"0.000071250509239"
2906,"0.000061456367885"
2907,"0.000056048406883"
2908,"0.000054503275168"
2909,"0.000062602755932"
2910,"0.000073418677936"
2911,"0.000078627267104"
2912,"0.000097243612120"
2913,"0.000155609716576"
2914,"0.000207645765296"
2915,"0.000212331003399"
2916,"0.000219109645761"
2917,"0.000211458751625"
2918,"0.000181104389871"
2919,"0.000164207626925"
2920,"0.000174300826030"
2921,"0.000182998422296"
2922,"0.000180556117327"
2923,"0.000156506889830"
2924,"0.000108682571106"
2925,"0.000091511671888"
2926,"0.000087723607038"
2927,"0.000081891980889"
2928,"0.000079574283316"
2929,"0.000071250509239"
2930,"0.000061456367885"
2931,"0.000056048406883"
2932,"0.000054503275168"
2933,"0.000062602755932"
2934,"0.000073418677936"
2935,"0.000078627267104"
2936,"0.000097243612120"
2937,"0.000155609716576"
2938,"0.000207645765296"
2939,"0.000212331003399"
2940,"0.000219109645761"
2941,"0.000211458751625"
2942,"0.000181104389871"
2943,"0.000164207626925"
2944,"0.000174300826030"
2945,"0.000182998422296"
2946,"0.000180556117327"
2947,"0.000156506889830"
2948,"0.000108682571106"
2949,"0.000091511671888"
2950,"0.000087723607038"
2951,"0.000081891980889"
2952,"0.000079574283316"
2953,"0.000074839202254"
2954,"0.000077605486454"
2955,"0.000071325273677"
2956,"0.000067312915514"
